"id","time1","SL","TA","state","track_length","x","y"
"1_1",25,16936.1688289859,0.133195746352507,3,1000,-71.2583979468504,38.6649542918995
"1_1",26,13838.8817993235,0.0526116601172485,3,1000,-71.2381269254846,38.5687267145905
"1_1",27,4406.92563519405,-0.442673554899443,3,1000,-71.2490248041821,38.5388413705614
"1_1",28,12446.8249904036,0.0381397286370944,3,1000,-71.2756834405156,38.4535048045679
"1_1",29,149.038346844326,-2.92495569961434,1,1000,-71.2756511695611,38.4545572829349
"1_1",30,3337.29949887543,1.86778745431878,2,1000,-71.304521321463,38.4482035518633
"1_1",31,940.61929964461,-1.09419886817426,2,1000,-71.3102777824791,38.4530677534204
"1_1",32,4337.98712454462,-0.183899007510198,3,1000,-71.3311614951153,38.478934476446
"1_1",33,12501.2255327872,0.322601788677048,3,1000,-71.4182985632539,38.5345991686931
"1_1",34,7833.39624160729,0.589186030504187,3,1000,-71.4883602853655,38.5397552220602
"1_1",35,10887.5639590045,1.56319561182035,3,1000,-71.4982242746037,38.4632900798223
"1_1",36,6909.81035760386,0.304754414852951,3,1000,-71.4856657497262,38.4154798874306
"1_1",37,7822.88300147735,0.0267925243604461,3,1000,-71.4696091627401,38.3616328060836
"1_1",38,12817.8270017523,0.014983270040157,3,1000,-71.4416237886565,38.2736374387911
"1_1",39,7927.1581084556,-0.00813184930803601,3,1000,-71.4248785714572,38.2190537821543
"1_1",40,9803.16082092841,0.0346269600029262,3,1000,-71.4012196609497,38.1521021126183
"1_1",41,13759.6093989694,-0.079477388202613,3,1000,-71.377569750098,38.0562374149703
"1_1",42,6447.62741752568,-0.0183051245906469,3,1000,-71.3675300613643,38.0111195072068
"1_1",43,15388.2380715697,0.0410597113429489,3,1000,-71.3380006250163,37.9041958364921
"1_1",44,8957.9217491443,0.349048889645348,3,1000,-71.2949613517291,37.850301391839
"1_1",45,1.04960159889213,-2.97779876877262,1,1000,-71.2949676262406,37.8503069724023
"1_1",46,1.4316627425183,-3.04451315215123,1,1000,-71.2949581775985,37.850300054099
"1_1",47,2100.58450803907,2.99910913086231,1,1000,-71.3068632215159,37.8619080310329
"1_1",48,2.58579656617372,-2.9312960648552,1,1000,-71.3068451272665,37.8618964830369
"1_1",49,1575.41828045629,0.697634815625101,2,1000,-71.2926956922883,37.8621191919545
"1_1",50,0.0157033821129615,-3.13275018624335,1,1000,-71.2926958332961,37.862119188746
"1_1",51,2.74909096356002,3.09597547823921,1,1000,-71.2926711413285,37.8621188574088
"1_1",52,79.2141869669324,3.03143608375968,1,1000,-71.2933769962695,37.8621903578426
"1_1",53,9314.27986757708,-0.170969329069202,3,1000,-71.3733595932983,37.8816675758099
"1_1",54,13672.8657287922,-0.0438988991310634,3,1000,-71.4890738039367,37.9143043042331
"1_1",55,9831.3980136734,0.0853488202833073,3,1000,-71.5744991204228,37.9320596191292
"1_1",56,13710.7790499434,-0.601246091570113,3,1000,-71.6550581013283,38.0058150562276
"1_1",57,15504.0857658915,0.182531333867098,3,1000,-71.7637641013978,38.0746738950671
"1_1",58,6554.07212893018,0.0271951479061114,3,1000,-71.8107014299364,38.102764953693
"1_1",59,13960.0931559413,-0.244180938390389,3,1000,-71.8894088508992,38.1798704615925
"1_1",60,12374.5007296797,0.00725608247028638,3,1000,-71.9598027654582,38.2477485703335
"1_1",61,13605.0068232609,-0.0398024511449417,3,1000,-72.0333714274104,38.3246697644046
"1_1",62,3030.31164646492,-0.261665066174476,2,1000,-72.0435767452036,38.344547320584
"1_1",63,5197.4042726486,-2.97454390021449,2,1000,-72.0191199240391,38.3132190031272
"1_1",64,870.84907693948,0.439926965702448,2,1000,-72.0125743144779,38.3098434969499
"1_1",65,5759.64707813446,0.140017731682619,2,1000,-71.9657520501406,38.292494836943
"1_1",66,1084.97241502213,-0.338575675299452,2,1000,-71.9588101004531,38.2871029156994
"1_1",67,2249.09855699625,-0.570672977836114,2,1000,-71.9543609921696,38.2715678552952
"1_1",68,527.155881544443,-0.124375378251557,2,1000,-71.9538992856903,38.2678523207419
"1_1",69,3290.48863729326,1.66835877259225,2,1000,-71.9249017730889,38.2723726285573
"1_1",70,2155.55181788722,0.856326817593818,2,1000,-71.9152929081758,38.2856243868929
"1_1",71,1323.35479807658,-3.07950027812431,2,1000,-71.9205402555217,38.2772161655074
"1_1",72,1846.17849211629,0.255331581159215,2,1000,-71.9238648176214,38.2644071094382
"1_1",73,2027.71480640694,1.46900244530679,2,1000,-71.9064827219994,38.2601132298585
"1_1",74,1190.03754353703,0.712250278069142,2,1000,-71.896672593633,38.2634624033336
"1_1",75,238.465697975603,1.4993527267853,2,1000,-71.8973812898061,38.265056242721
"1_1",76,4886.58829035378,0.750649674945763,2,1000,-71.9362574401148,38.2811271015876
"1_1",77,3662.66179925077,3.08659489016696,2,1000,-71.9080024613247,38.2678372020889
"1_1",78,1805.85509957646,-2.16255499001477,2,1000,-71.9226721416345,38.262377026141
"1_1",79,2764.87600000515,-2.25964861408201,2,1000,-71.9165808383462,38.2813593335279
"1_1",80,2174.28531872049,-1.83981039665125,2,1000,-71.8995995802503,38.2737519894048
"1_1",81,8929.81184890791,2.87566441648371,2,1000,-71.9564739994225,38.3183337943613
"1_1",82,2480.71562349012,-0.745605398545862,2,1000,-71.9574202095745,38.335872400104
"1_1",83,689.70514993992,2.45693295756481,2,1000,-71.9611311276912,38.3319644434931
"1_1",84,2525.81238131985,-2.82191122206108,2,1000,-71.9539397515072,38.3489133732174
"1_1",85,100.93852152178,-1.69957523022025,2,1000,-71.9531237817225,38.3486019553448
"1_1",86,549.77435984321,-2.09650152823482,2,1000,-71.9572170643924,38.346425815014
"1_1",87,245.033041727891,2.32242848860865,2,1000,-71.955071553149,38.3460384608101
"1_1",88,1796.62366512286,1.3671659839171,2,1000,-71.9483583868995,38.3575960315721
"1_1",89,926.445609683645,2.50798319105588,2,1000,-71.9556290222501,38.3544071996588
"1_1",90,1715.60232718509,2.27406827718327,2,1000,-71.9412017708538,38.3501396772139
"1_1",91,3639.33095574191,-2.09672276468972,2,1000,-71.9665083225111,38.3338388266863
"1_1",92,2903.74028852169,-2.66701285019295,2,1000,-71.9560946329123,38.3526740040847
"1_1",93,88.2556938396943,-2.98602571203562,1,1000,-71.9562946971054,38.352069899223
"1_1",94,127.677478673284,1.88964602308702,1,1000,-71.9551500802683,38.3521274331954
"1_1",95,3.12916415223645,2.91279342712091,1,1000,-71.9551778080004,38.3521310701699
"1_1",96,0.507011592063806,3.01166278568735,1,1000,-71.9551734501643,38.3521300274719
"1_1",97,0.000585453508596742,2.91405605998445,1,1000,-71.9551734547217,38.3521300295387
"1_1",98,53.603040899683,-1.93175091881506,1,1000,-71.9548012611961,38.3523706084476
"1_1",99,0.0417759165807362,2.97385264279721,1,1000,-71.9548015869489,38.3523704617183
"1_1",100,0.000519664703664553,3.01978117412853,1,1000,-71.9548015826452,38.3523704631423
"1_1",101,80.3519073519658,3.07813820230451,1,1000,-71.9554834331216,38.3521839585496
"1_1",102,2.78584855678868,3.07360442316037,1,1000,-71.9554592897204,38.3521891451687
"1_1",103,140.735381934819,1.97097241615746,1,1000,-71.956240899397,38.3529716291404
"1_1",104,4.29927747008701,3.12992841269066,1,1000,-71.9562173779606,38.3529475077476
"1_1",105,309.481487523787,-3.07321467137706,1,1000,-71.9580572596897,38.354588701513
"1_1",106,39.0034732410298,2.39052890435655,1,1000,-71.958067015352,38.3543129108897
"1_1",107,104.369534412526,-3.10370164961025,1,1000,-71.9580764319807,38.3550511466307
"1_1",108,376.455625944347,-3.12056378769942,1,1000,-71.9579713684709,38.3523894831714
"1_1",109,339.342262075601,3.0617948073909,1,1000,-71.9578228953319,38.3547870573369
"1_1",110,343.441117616824,1.70853136752683,1,1000,-71.9608958658576,38.3545711038221
"1_1",111,1.61068225616753e-07,-3.03188919149613,1,1000,-71.9608958658562,38.3545711038223
"1_1",112,0.209917260625764,2.44789348479268,1,1000,-71.9608975252425,38.3545718091698
"1_1",113,1440.33727481814,1.86863473282242,1,1000,-71.9634318780548,38.3445800220065
"1_1",114,20.0407698741277,0.498120399415472,1,1000,-71.963378508438,38.3444446139384
"1_1",115,16810.9096311307,-0.110795299025077,3,1000,-71.9348316344875,38.2275626218335
"1_1",116,13852.4113279519,0.115743434197415,3,1000,-71.8973543343448,38.1338992565845
"1_1",117,14117.8519600489,-0.0157400760519852,3,1000,-71.8610670621022,38.0378526229932
"1_1",118,13458.4189065315,-1.03863267844532,3,1000,-71.9433394597227,37.9677549145028
"1_1",119,13949.9494435065,0.901270646656618,3,1000,-71.9242634661471,37.8696386721155
"1_1",120,6339.47845006693,-0.369533273095564,3,1000,-71.9365086406677,37.8255368414719
"1_1",121,11769.1103158411,0.029624821240633,3,1000,-71.9561732406444,37.7430934708656
"1_1",122,2313.15271940484,0.532193190172357,2,1000,-71.949143685838,37.727563873465
"1_1",123,89.3169398870798,-1.84072605233577,2,1000,-71.949943767539,37.7275160119578
"1_1",124,778.829977216662,-1.52926417369372,2,1000,-71.9507584325498,37.7330349540345
"1_1",125,716.930896514944,-0.557147099013816,2,1000,-71.9480126859075,37.7376615760676
"1_1",126,2530.75451935749,-0.0892154487293304,2,1000,-71.9365265542745,37.7532405512944
"1_1",127,1748.13735203358,-1.64253877279424,2,1000,-71.9235780770013,37.7461855310174
"1_1",128,3405.77050202116,-1.00864497041272,2,1000,-71.9247785266467,37.7219062380265
"1_1",129,14.8746861279096,-2.8180497623135,1,1000,-71.9248160049952,37.7220081164465
"1_1",130,0.000486947178107712,-2.86391097445503,1,1000,-71.9248160026643,37.7220081135062
"1_1",131,308.904382356171,3.05985895307562,1,1000,-71.9260980091313,37.7239629515779
"1_1",132,127.143394875032,1.13238675443785,1,1000,-71.9272391584048,37.7239250104655
"1_1",133,44.4531422819737,-2.87631561108977,1,1000,-71.9268585132803,37.7240208984111
"1_1",134,209.269537992423,2.91599650349855,1,1000,-71.9287321713382,37.7238993145142
"1_1",135,1.84854214246172,-2.20998419613083,1,1000,-71.9287233833616,37.7239105060758
"1_1",136,15.39574449934,-2.5902513591962,1,1000,-71.9287242590612,37.7238006541976
"1_1",137,492.253615934678,-2.58134544118789,1,1000,-71.9310503191877,37.7267877947226
"1_1",138,521.135547603231,-1.12606330110017,1,1000,-71.9285156042425,37.7299138834535
"1_1",139,149.509331442268,2.70605714347459,1,1000,-71.9296512967636,37.729344446891
"1_1",140,0.135025968911145,2.93762657562487,1,1000,-71.9296501611951,37.7293447854977
"1_1",141,36.6685569501699,-2.60352290945766,1,1000,-71.9298556364592,37.7291403018909
"1_1",142,698.840611048829,2.97539942548064,1,1000,-71.9251818731969,37.7324691163603
"1_1",143,1146.54011404307,-2.68359501700806,1,1000,-71.9290191601185,37.724877636927
"1_1",144,1326.20187305687,3.13463444062585,1,1000,-71.9245037536824,37.733633882065
"1_1",145,1040.97053745956,-3.00649415790637,1,1000,-71.9268501970392,37.7264444310393
"1_1",146,575.597942375566,2.94335970511233,1,1000,-71.9245924341942,37.7301390859605
"1_1",147,129.192072925237,3.09907677610075,1,1000,-71.9251431038829,37.7293276987194
"1_1",148,1085.38694934063,-2.66781978594593,1,1000,-71.9249421566101,37.737069688369
"1_1",149,13.0180184036605,3.10048018538967,1,1000,-71.9249493701483,37.736976993714
"1_1",150,13.9248075125702,0.667703804662164,1,1000,-71.9248781236279,37.7368953411851
"1_1",151,2.280720426603,2.80773114261594,1,1000,-71.9248836302628,37.7369110133313
"1_1",152,57.4974041493161,-2.85370556880425,1,1000,-71.9246092657806,37.7365634770528
"1_1",153,33.2999566712592,3.12432349388632,1,1000,-71.924763765298,37.7367669040328
"1_1",154,1233.42487142892,-1.76057882949789,2,1000,-71.9143667436461,37.7398085336507
"1_1",155,17.7845516080157,1.91125904210265,1,1000,-71.9144688581079,37.7399061062051
"1_1",156,4.50834559672961,-3.10068520887273,1,1000,-71.9144417201969,37.7398822331649
"1_1",157,102.691137996442,3.09412071696918,1,1000,-71.9150266772203,37.7404486935295
"1_1",158,1066.45129351968,2.97569289235288,1,1000,-71.9102586000076,37.7338498172104
"1_1",159,152.992441219367,3.07661541896951,1,1000,-71.9108637809494,37.7348298001484
"1_1",160,873.706024212663,2.98824852803525,1,1000,-71.9085246288957,37.728879556611
"1_1",161,60.2217806842788,2.64378719474809,1,1000,-71.9084197123791,37.7293010718727
"1_1",162,0.984025629265081,3.04526203104665,1,1000,-71.9084222528407,37.7292943472142
"1_1",163,173.325832424287,3.00080597589108,1,1000,-71.9077699385275,37.7304172264481
"1_1",164,42.2723408323675,-3.13931689364874,1,1000,-71.9079282459954,37.7301430827907
"1_1",165,0.825530550841983,2.98421257720611,1,1000,-71.9079241361578,37.7301479855054
"1_1",166,38.5341325481238,-2.93078844216281,1,1000,-71.9080514368013,37.7298923201639
"1_1",167,3.61175388282145e-06,-1.3122834682196,1,1000,-71.9080514368335,37.729892320167
"1_1",168,107.434066633246,-3.04120088388103,1,1000,-71.9070864911426,37.7298787635578
"1_1",169,160.37552694821,-3.06185701335255,1,1000,-71.9085243965652,37.7298078102898
"1_1",170,58.1257950597326,-3.07323563238664,1,1000,-71.9080066771536,37.7298617382754
"1_1",171,0.859248326179086,3.10081334661077,1,1000,-71.9080143649314,37.7298611895522
"1_1",172,202.698280551194,2.94512335051522,1,1000,-71.9062038783872,37.7297069664628
"1_1",173,0.17043272299148,3.08505906233151,1,1000,-71.9062053890229,37.729707164246
"1_1",174,495.590085409084,3.0691120208141,1,1000,-71.9018766826773,37.7288808964233
"1_1",175,629.209393051533,2.8391416547225,1,1000,-71.9067296057179,37.7311824654533
"1_1",176,536.207787539446,2.64873676170371,1,1000,-71.904254615763,37.7279003756
"1_1",177,0.299003559771222,-3.02534694337633,1,1000,-71.9042562538312,37.7279020663297
"1_1",178,68.8943675579391,-2.76487342364551,1,1000,-71.9037248554823,37.7276500976595
"1_1",179,1773.88105059543,-2.73470415387145,2,1000,-71.9195227177197,37.7293072538299
"1_1",180,996.401321752836,1.85743849364996,2,1000,-71.9181379556447,37.7222833621361
"1_1",181,374.101316491387,0.177384635153992,2,1000,-71.9170403418687,37.7197603100951
"1_1",182,1818.25135188078,-0.349360483557732,2,1000,-71.9173121896956,37.7067863722504
"1_1",183,752.685495277912,-2.78535529208984,2,1000,-71.9195644653316,37.711851333478
"1_1",184,413.690630375019,3.10688122970693,2,1000,-71.9184489212265,37.7090351215728
"1_1",185,1532.33872503371,0.302299553429989,2,1000,-71.9105951010788,37.7000532916144
"1_1",186,540.74674200683,-1.87546360431104,2,1000,-71.9152321301978,37.6989034061579
"1_1",187,805.069384676083,1.5000251670113,2,1000,-71.9135711128474,37.6933104031072
"1_1",188,2432.68794908876,-2.75378741624601,2,1000,-71.926260555793,37.7074468496133
"1_1",189,1454.84196644403,0.236891384352184,2,1000,-71.9361344290771,37.7142488521912
"1_1",190,705.870979026705,-0.997049009861303,2,1000,-71.9352457664844,37.7192362662586
"1_1",191,2164.61505836152,0.872068956978147,2,1000,-71.948234224835,37.7307304830874
"1_1",192,1415.54829165033,0.465526777909612,2,1000,-71.9600721738631,37.734418372453
"1_1",193,1818.53054976802,2.17999062618681,2,1000,-71.9562623157956,37.7218010565481
"1_1",194,4401.77937869318,0.0326173109390725,3,1000,-71.9457914429415,37.6915069240966
"1_1",195,10371.6676113347,0.0828420917963383,3,1000,-71.9137697410098,37.6219461352067
"1_1",196,8373.78021513134,-0.0124693095163311,3,1000,-71.8887991846563,37.5654846235169
"1_1",197,9469.46314575762,0.0503432530718832,3,1000,-71.8565591462023,37.502796352949
"1_1",198,1672.9557820382,2.49125752103081,2,1000,-71.8526721441464,37.5143610121819
"1_1",199,1405.32005986601,1.1497919563026,2,1000,-71.8624675343205,37.5207043561003
"1_1",200,1579.37537911129,-1.9368979997149,2,1000,-71.8501697529288,37.5263394495818
"1_1",201,2105.24940362018,-0.936105957130878,2,1000,-71.8328559139456,37.5202796802389
"1_1",202,2045.33995566528,-0.132830841439322,2,1000,-71.8171619295317,37.5126691418837
"1_1",203,1240.59223736654,-2.80215347962713,2,1000,-71.8280674723792,37.5144973491779
"1_1",204,2019.61707126259,1.50630898369715,2,1000,-71.8329400834651,37.5005753466929
"1_1",205,6023.03105578448,0.0853702976117525,3,1000,-71.8429746556078,37.4582042995164
"1_1",206,17355.8874720528,0.0664565631854139,3,1000,-71.8616522827747,37.334709780046
"1_1",207,4985.54121505128,0.0962540824550336,3,1000,-71.8627194903809,37.2989501041723
"1_1",208,7786.61695064709,0.208111014865607,3,1000,-71.8499022610262,37.2439958592516
"1_1",209,7747.28191817759,-0.038889418899938,3,1000,-71.8398194354876,37.1889237972248
"1_1",210,6300.3026751429,0.0176090592613083,3,1000,-71.8306350289678,37.1442303263459
"1_1",211,12150.2760476873,0.110408304357093,3,1000,-71.801163596055,37.0600523782045
"1_1",212,11823.4225571574,0.0943567222361512,3,1000,-71.762977320212,36.9805811225618
"1_1",213,12636.9272877857,0.228096142513852,3,1000,-71.6992678060616,36.9051647763063
"1_1",214,389.757786075176,1.96470380973474,1,1000,-71.6973460244083,36.9075150979754
"1_1",215,136.562717380638,2.93024475776441,1,1000,-71.6982195094033,36.9068233634079
"1_1",216,103.63172118599,3.11362430727105,1,1000,-71.6975386379695,36.9073332013141
"1_1",217,104.615176447268,-3.12797607573145,1,1000,-71.6982171805362,36.9068110570977
"1_1",218,22.6988754833731,3.10967735681196,1,1000,-71.6980655270244,36.9069205191834
"1_1",219,62.7477130030527,-2.82821952061181,1,1000,-71.6983481786981,36.9065288807443
"1_1",220,3946.51029772669,-0.858195038469184,2,1000,-71.7331800417658,36.9012264744057
"1_1",221,3423.1055200899,-0.675646438020724,2,1000,-71.7603363656474,36.9128114904861
"1_1",222,1614.92478503639,2.44474043064363,2,1000,-71.7548796331626,36.9020170642233
"1_1",223,650.801050458652,-1.67815753950601,2,1000,-71.7605009896288,36.9007273340059
"1_1",224,1666.9579358365,0.0170623200373416,2,1000,-71.7748272227484,36.897226903081
"1_1",225,5304.19744228761,-2.4676878814954,2,1000,-71.7478615203875,36.9287715829185
"1_1",226,2229.81416963954,-0.507826880248885,2,1000,-71.7299254428045,36.9359307444916
"1_1",227,3746.68198397602,2.49087123048523,2,1000,-71.7629811306933,36.9410149824434
"1_1",228,2620.72835756831,2.20185203977372,2,1000,-71.7529164019224,36.9239296589418
"1_1",229,4970.54392484612,-2.96812793869063,2,1000,-71.7786858062065,36.9532005435693
"1_1",230,1708.56089424043,-2.20530164201097,2,1000,-71.7633404005801,36.9529628382289
"1_1",231,709.824561586464,2.03854549274857,2,1000,-71.7661050425216,36.9575742230151
"1_1",232,385.011192803747,2.77799231400044,2,1000,-71.7658119302127,36.9548085519069
"1_1",233,6601.03128418802,2.12193880018339,2,1000,-71.7181076721169,36.9830703692448
"1_1",234,795.078999190732,-2.5034530038198,1,1000,-71.7201955962244,36.9775905567183
"1_1",235,108.619837923283,-0.591937051159336,1,1000,-71.7209529629628,36.9770969694508
"1_1",236,13539.4990284834,0.0449166049707054,3,1000,-71.811820451643,36.9122041497751
"1_1",237,13065.5343691014,-1.64226496043129,3,1000,-71.8833771479411,36.9868735193319
"1_1",238,12152.9156410491,-0.0305442334528268,3,1000,-71.947261864529,37.0578577437326
"1_1",239,901.380355039216,-1.84353916632711,2,1000,-71.9396621038056,37.0600973210338
"1_1",240,2182.33648203222,-0.238150502083798,2,1000,-71.9201855514184,37.0618877355899
"1_1",241,3769.121005316,1.65324894378516,2,1000,-71.9268012890045,37.0884946076737
"1_1",242,2169.26262213181,-2.86753690472909,2,1000,-71.9179635722917,37.0745797452105
"1_1",243,1366.49050376487,0.585746399217644,2,1000,-71.9072763738436,37.0697407239112
"1_1",244,781.952553852641,1.58791444834005,2,1000,-71.903925861802,37.0746878163297
"1_1",245,2217.80727078731,-0.283677424487401,2,1000,-71.8899018224118,37.0860257086677
"1_1",246,1347.91890602292,-1.44043691644735,2,1000,-71.8802663199135,37.0801505486587
"1_1",247,2891.71088410857,0.74907266036405,2,1000,-71.8544156477009,37.0821980435054
"1_1",248,4070.865384109,1.33010895522193,2,1000,-71.8492348081641,37.1111959248466
"1_1",249,596.032595888891,-0.955409763637263,2,1000,-71.8444689991063,37.1131502987909
"1_1",250,3875.64947653269,-2.36823403182012,2,1000,-71.8555595649084,37.086715683707
"1_1",251,2596.65875910089,1.61359895152678,2,1000,-71.8331508504201,37.0815259455088
"1_1",252,2566.88423710043,2.0610337964524,2,1000,-71.8379314702357,37.0995970113952
"1_1",253,4513.72441258609,2.29827376319138,2,1000,-71.861966355859,37.0734346553579
"1_1",254,1696.07545074904,-1.25729425214362,2,1000,-71.8764243106572,37.0772862737239
"1_1",255,1861.01529233237,2.78135399414751,2,1000,-71.8634378196452,37.0688504171404
"1_1",256,1001.48358221888,-0.202340508331879,2,1000,-71.8577304055688,37.063277495824
"1_1",257,682.771250232342,-0.465902610010403,2,1000,-71.8563839105575,37.0584819462514
"1_1",258,2208.93468600628,-1.17374670615991,2,1000,-71.8725524511099,37.0492619384865
"1_1",259,3789.1136670701,-2.90990277470201,2,1000,-71.850089758259,37.0697577750746
"1_1",260,6189.84403460522,-1.17955862839614,2,1000,-71.7974764112984,37.0553397529056
"1_1",261,2980.52786814612,0.170904355914992,2,1000,-71.7710378206643,37.0519509466045
"1_1",262,128.287809174203,2.91328857125238,1,1000,-71.7721050733571,37.0522994569293
"1_1",263,6.68570696203501,2.79960980546911,1,1000,-71.7720602737196,37.0522673960192
"1_1",264,0.0846135206966274,-3.08948509840728,1,1000,-71.7720608662961,37.0522677775586
"1_1",265,0.845377872859648,1.03065565919116,1,1000,-71.7720679898375,37.0522656681341
"1_1",266,29.4449567792144,2.79089193036413,1,1000,-71.7718034826422,37.0522663459257
"1_1",267,1135.40193150971,0.0970121906250752,1,1000,-71.7616551617807,37.0530841829003
"1_1",268,69.4383118532909,3.0969712144083,1,1000,-71.7622779732644,37.0530564056618
"1_1",269,4.19291571867079,-2.93438082184704,1,1000,-71.7622416008549,37.0530642483437
"1_1",270,325.106221694571,3.07314139549703,1,1000,-71.7651070980034,37.0526121797835
"1_1",271,22.2996405357765,-2.90469887629476,1,1000,-71.7649251168721,37.0526792933551
"1_1",272,1.14084271704355,3.05028818844222,1,1000,-71.7649347787786,37.052676554527
"1_1",273,8.263130081422,-2.21465911522583,1,1000,-71.7649125644461,37.0527333228833
"1_1",274,5.45441249894098e-06,1.06959279819564,1,1000,-71.76491256448,37.0527333229116
"1_1",275,3.28395922344148,-2.93683819170721,1,1000,-71.7648882230601,37.0527199648034
"1_1",276,116.785680053126,-3.11212942261987,1,1000,-71.7657709483305,37.0531743653893
"1_1",277,0.0117104323413063,2.41831345353373,1,1000,-71.7657709196021,37.0531742842789
"1_1",278,140.730642587383,-2.8784648996462,1,1000,-71.7664206042959,37.0540435025555
"1_1",279,272.873868316495,-2.79327570898642,1,1000,-71.7645188042917,37.0528039293362
"1_1",280,31.2926273968124,-2.73364023976,1,1000,-71.7647893640189,37.0528650662975
"1_1",281,37.6932083022501,1.92151697240126,1,1000,-71.7647636793352,37.0525944547985
"1_1",282,2.34876405332218,3.01823853720854,1,1000,-71.7647626790438,37.0526113470569
"1_1",283,997.860964380298,2.28342466012829,2,1000,-71.7718154354983,37.0481767082471
"1_1",284,1376.56998799212,-0.247634064266578,2,1000,-71.7831188680599,37.0441569091318
"1_1",285,11900.7046374194,-0.114410414795625,3,1000,-71.8851496679211,37.0185694315483
"1_1",286,13701.688315083,-0.355592600803252,3,1000,-72.0080648594619,37.0237421257612
"1_1",287,8555.55515719792,0.371675616251962,3,1000,-72.0810375077908,37.0043991574802
"1_1",288,5758.59100814979,-0.455852891569291,3,1000,-72.1322858403257,37.0100492258153
"1_1",289,9206.18065534231,0.258891312057092,3,1000,-72.2143688649676,37.0019591343452
"1_1",290,9843.89567626613,-0.00178211113026361,3,1000,-72.3021568890952,36.9934331585351
"1_1",291,11676.4750253943,-0.0849434344217048,3,1000,-72.4069821627174,36.9904423677477
"1_1",292,8963.3133034142,-0.13605216312376,3,1000,-72.4870946967882,36.9969223728949
"1_1",293,12656.4048297588,0.0973718169195321,3,1000,-72.6007885598945,36.9972075473056
"1_1",294,16225.2655736046,-0.0275677419650071,3,1000,-72.7464739429741,37.0007954051095
"1_1",295,9852.70494201249,-0.213100763679889,3,1000,-72.8323649948091,37.0179293348966
"1_1",296,3829.84155868573,0.237151860957139,2,1000,-72.8667682876017,37.0181126203005
"1_1",297,762.857358527546,-0.345223876299322,2,1000,-72.8732012814272,37.0200065073492
"1_1",298,3018.17317866935,2.45847625525989,2,1000,-72.8593591671469,37.0013105456074
"1_1",299,433.501551903537,2.47551252488886,2,1000,-72.8588533102934,37.004407387574
"1_1",300,5162.64445209848,-2.55634014277932,2,1000,-72.8384730822363,36.9709887206076
"1_1",301,1997.58281095494,-2.91264367830094,2,1000,-72.849811315992,36.9821479429014
"1_1",302,2384.46421948613,-1.03863858785111,2,1000,-72.8423718545814,36.9982608570571
"1_1",303,128.808447362727,-0.742205909556596,2,1000,-72.8413422595117,36.9986843913926
"1_1",304,1888.58689143839,2.10509332165847,2,1000,-72.8556927315482,37.0059423765661
"1_1",305,375.036858480057,-2.28799698971265,1,1000,-72.852465342482,37.0067175476067
"1_1",306,16.2994971520162,-2.9877584605799,1,1000,-72.8525975151192,37.0066670188085
"1_1",307,10.3154777200678,2.4530907814378,1,1000,-72.8525075873867,37.0066490873849
"1_1",308,1573.95117394701,-2.74610828272841,2,1000,-72.8664840424351,37.0049343545829
